"date","year","month","day","total_downloads"
"2017-06-11",2017,"June",11,1412
"2017-06-12",2017,"June",12,1068
"2017-06-13",2017,"June",13,547
"2017-06-14",2017,"June",14,151
"2017-06-15",2017,"June",15,173
"2017-06-16",2017,"June",16,121
"2017-06-17",2017,"June",17,65
"2017-06-18",2017,"June",18,52
"2017-06-19",2017,"June",19,38
"2017-06-20",2017,"June",20,50
"2017-06-21",2017,"June",21,52
"2017-06-22",2017,"June",22,22
"2017-06-23",2017,"June",23,30
"2017-06-24",2017,"June",24,11
