"date","total_downloads"
"2017-09-14",1
"2017-09-13",2
"2017-09-12",4
"2017-09-11",3
"2017-09-10",1
"2017-09-09",2
"2017-09-08",2
"2017-09-07",2
"2017-09-06",3
"2017-09-05",2
"2017-09-04",1
"2017-09-01",1
