"Item Id","Title","Released","Downloads"
"5289547","TBP125 - False Narratives and Short Memories","04/22/17","143"
"5306585","BlockChannel Episode 20: Building Across the Globe, with ConsenSys","04/28/17","272"
"5314205","TBP126 - Litecoin's SegWit Activation","05/01/17","217"
"5329776","Episode #9: On-Ramping with Dee","05/05/17","143"
"5333084","TBP127 - Marketing Discipline","05/07/17","183"
"5353747","TBP128 - Family","05/14/17","181"
"5374679","TBP129 - The Inherent Risks","05/21/17","200"
"5378816","BlockChannel Episode 21: Building Unstoppable Organizations, with Aragon","05/22/17","160"
"5394062","Announcements with Dr. Petty: Mona.co","05/27/17","169"
"5394774","BlockChannel Episode 22: Tackling the Real Estate Dinosaur, with REX","05/27/17","197"
"5395502","TBP130 - Consensus Recap and Sphre","05/28/17","158"
"5395955","Episode #10: On-Ramping with Dee","05/28/17","162"
"5398471","Announcements with Dr. Petty: Patientory","05/29/17","181"
"5415496","TBP131 - Ending Corporate Dominance","06/03/17","212"
"5436601","TBP132 - Dark Side of the Prism","06/11/17","258"
"5444655","The Ether Review #67 — Celebrating Erik Voorhees Week with Erik Voorhees!","06/13/17","206"
"5454536","TBP133 - ICO Woes with MyEtherWallet","06/16/17","285"
"5457149","TBP134 - More Marketing Discipline","06/17/17","209"
"5463361","BlockChannel Episode 23: Unmasking the Future, with Metamask","06/20/17","171"
"5465819","NABP #1: Sandra Malalah","06/20/17","213"
"5469481","BlockChannel Episode 24: Bringing Crypto to the World, with Prince EA","06/21/17","204"
"5471604","Announcements with Dr. Petty: Impak Finance","06/22/17","212"
"5477554","TBP135 - Yanking Our Blockchain","06/24/17","236"
"5486609","Ether Review Legal Discussion #2 The Legality of Raising Money Using Tokens","06/27/17","208"
"5498065","NABP #2: Crypto Maak","07/01/17","212"
"5499526","TBP136 - A New Type of Ownership","07/02/17","225"
"5506400","Episode #11: On-Ramping with Dee","07/04/17","226"
"5512266","NABP #3: Adam Meister","07/06/17","251"
"5519987","TBP137 - Countdown to SegWit","07/09/17","252"
"5528511","NABP #4: Benjamin Perrin","07/11/17","270"
"5530737","The Ether Review #68 — Numerai, The Last Hedge Fund","07/12/17","248"
"5536772","NABP #5: Ryan X Charles","07/13/17","239"
"5543350","TBP138 - The 21st Century 49ers","07/16/17","272"
"5543364","TBP139 - Surviving the BIP 148 UASF","07/16/17","289"
"5543694","BlockChannel Episode 25: Building Digital Communities, with District0x","07/16/17","230"
"5553215","NABP #6: John Crothers","07/19/17","263"
"5554659","Ether Review #69 — IOTA & the Post-Blockchain Era","07/19/17","703"
"5564944","TBP140 - 5G vs 4G and the Future of Mobile Networks","07/23/17","373"
"5572429","Ether Review Legal #3 — The Simple Agreement for Future Tokens","07/25/17","321"
"5572483","BlockChannel Episode 26: Off the Grid, with Grid+","07/25/17","299"
"5585803","TBP141 - The CMO Primer For the Blockchain World","07/27/17","288"
"5590138","TBP142 - The Need For More Information","07/29/17","312"
"5597152","NABP #7: Marcello","08/01/17","320"
"5608863","TBP143 - Damned If You Do, Bored If You Don't","08/04/17","332"
"5609951","Ether Review Legal #4 — MME, the Beating Heart of Crypto Valley","08/04/17","348"
"5613396","TBP144 - Tomorrow's Electricity Today","08/06/17","352"
"5613437","Episode #12: On-Ramping with Dee","08/06/17","343"
"5618486","NABP #8: Vortex","08/07/17","352"
"5623629","TBP145 - Hopes and Fears for Filecoin","08/09/17","453"
"5636616","TBP146 - The Rise and Rise of Charlie Shrem","08/13/17","373"
"5646869","Ether Review #71 — David Bailey on Po.et & the MtGox/BTC-e Connection","08/16/17","356"
"5649897","TBP147 - History of Security","08/16/17","380"
"5651990","BlockChannel Episode 27: Po.et and We Didn't Even Know It","08/17/17","363"
"5652019","BlockChannel Episode 28: Securing the Metaverse, with Decentraland","08/17/17","407"
"5659530","TBP148 - Controversial Persona","08/20/17","410"
"5665639","Buy or Sell, What the Hell #1","08/22/17","470"
"5666075","NABP #9: JP Richardson","08/22/17","363"
"5678692","TBP149 - The Rivetz Security Project","08/27/17","373"
"5680986","Episode #13: On-Ramping with Dee","08/28/17","399"
"5681038","Ether Review Legal #5 — BernsWeiss Stops the IRS in its Tracks","08/28/17","392"
"5697739","NABP #10: Benjamin Semchee","09/01/17","396"
"5698122","BlockChannel Episode 29: Making Sense of Cent.co","09/01/17","404"
"5703997","TBP150 - EGO with ETH","09/04/17","408"
"5705175","NABP #11: Ozzy The BS Filter","09/04/17","448"
"5705638","Buy or Sell, What the Hell #2","09/04/17","453"
"5717037","TBP151 - Crypto Boom Boom Room","09/07/17","488"
"5719873","An Ethereum Podcast: Episode #1","09/08/17","688"
"5724517","TBP152 - Pally on the Block","09/10/17","440"
"5730740","Episode #14: On-Ramping with Dee","09/12/17","446"
"5743163","Ether Review Legal #6 — Playing in a Sandbox","09/15/17","481"
"5747081","TBP153 - Bitcoin Sell Out","09/17/17","479"
"5750476","Episode #15: On-Ramping with Dee","09/18/17","442"
"5754437","An Ethereum Podcast: Episode #2","09/19/17","524"
"5765865","TBP154 - Bitcoin For The Bottom Billion Pt. 2","09/22/17","451"
"5770348","TBP155 - Crypto Swan Song","09/24/17","464"
"5773247","Episode #16: On-Ramping with Dee","09/25/17","465"
"5781198","An Ethereum Podcast: Episode #3","09/27/17","530"
"5783688","BlockChannel Episode 30: To Bee or Not to Bee","09/27/17","452"
"5785166","TBP156 - Combined Forces for Better Results","09/28/17","535"
"5794890","TBP157 - Modern Day Gold Rush Pt. II","10/01/17","531"
"5796795","Buy or Sell, What the Hell #3","10/02/17","546"
"5802706","Episode #17: On-Ramping with Dee","10/03/17","521"
"5805959","An Ethereum Podcast: Episode #4","10/04/17","653"
"5809051","The Ether Review #73 — Kik, Establishing a Micro-economy","10/05/17","528"
"5809469","TBP158 - The Credit Protocol","10/05/17","583"
"5815951","TBP Announcements: DOVU","10/06/17","515"
"5819273","TBP159 - Diary of a Made Man","10/08/17","695"
"5839245","BlockChannel Episode 31: Settling the Score, with CoinScore","10/14/17","552"
"5841884","TBP160 - Bitcoin Beats","10/15/17","573"
"5846337","BlockChannel Episode 32: Greasing the Blockchain, with Spankchain","10/16/17","553"
"5847458","TBP Announcements: Simply Vital Health","10/17/17","576"
"5860545","An Ethereum Podcast: Episode #5","10/20/17","640"
"5863424","TBP Announcements: STACK","10/22/17","586"
"5863728","TBP161 - A Foundation for the Data Economy","10/22/17","636"
"5875770","BTCPODcast.mp3","10/25/17","28"
"5879685","TBP162 - Sweet Talk","10/26/17","724"
"5882246","BlockChannel Episode 33: Incentivizing Creators Online, with Props","10/27/17","613"
"5884762","Buy or Sell, What the Hell #4","10/27/17","737"
"5887018","TBP163 - Savings and Savior","10/29/17","673"
"5892136","TBP164 - The Benefits of Familiarity","10/30/17","684"
"5905831","Devcon3: Recap Part 1","11/03/17","790"
"5911857","TBP165 - Praise for Cryptoassets","11/05/17","892"
"5912047","Devcon3: Recap Part 2","11/05/17","764"
"5937328","TBP166 - ATMs and ICOs","11/12/17","883"
"5946546","TBP Announcements: Globitex","11/15/17","929"
"5951570","TBP Announcements: Quantstamp","11/16/17","839"
"5959454","TBP167 - The Broader Economy III","11/19/17","1283"
"5960478","TBP Announcements: Simple Token","11/19/17","848"
"5975216","BlockChannel Episode 34: Developers Developers Developers, with Zastrin.com","11/23/17","904"
"5979089","TBP168 - Passion, Pain & Unicorn Slayin'","11/26/17","927"
"5981348","TBP Announcements: Coinfirm","11/27/17","972"
"5981365","TBP169 - Monetary Revolution","11/27/17","1084"
"5995330","TBP Announcements: Crowd Machine","11/30/17","1893"
"5995449","An Ethereum Podcast: Episode #6","11/30/17","1267"
"6004544","TBP170 - A New Kind of Legal","12/03/17","1286"
"6013251","An Ethereum Podcast: Episode #7","12/05/17","1331"
"6024806","TBP Announcements: CoinFi","12/08/17","1257"
"6027324","Buy or Sell, What the Hell #5","12/09/17","1354"
"6027507","TBP Announcements: LoyalCoin","12/09/17","1286"
"6027661","TBP171 - The Future of Giving","12/09/17","1272"
"6028803","An Ethereum Podcast: Episode #8","12/10/17","1390"
"6032265","Monero Monitor: Mimblewimble with Andrew Poelstra","12/11/17","1606"
"6054550","TBP172 - Life After Silicon Valley","12/17/17","1657"
"6059788","BlockChannel Episode 35: Deciphering What’s New, with NuCypher","12/19/17","1488"
"6064694","An Ethereum Podcast: Episode #9","12/19/17","1679"
"6078732","TBP173 - Surprising Insights","12/21/17","1747"
"6078802","NABP #12: Jimmy Song","12/21/17","1877"
"6081478","TBP Announcements: Bluezelle","12/22/17","1673"
"6085361","TBP174 - Determining the Reliability of Sources","12/23/17","1966"
"6089948","An Ethereum Podcast: Episode #10","12/26/17","2660"
"6093447","NABP #13: Peter Saddington","12/27/17","2287"
"6102101","TBP175 - Superconferencing","12/31/17","2811"
"6110540","TBP Announcements: ZeroSum Markets","01/03/18","3333"
"6123435","TBP176 - Even More Marketing Discipline","01/07/18","7008"
"6126866","TBP Announcements: DubToken","01/08/18","6993"
"6134716","TBP177 - Internet of A New Generation","01/10/18","7559"
"6136047","NABP #14: Chris Rice","01/10/18","7213"
"6146866","NABP #15: Lauren Slade","01/14/18","6607"
"6146881","TBP178 - Paving the Road to Self-Sovereign Identity","01/14/18","7272"
"6149531","Episode #18: On-Ramping with Dee","01/15/18","6133"
"6157407","BlockChannel Episode 36: Coinbase, Women, and Empowerment, with Kristen Stone","01/16/18","6437"
"6158383","TBP Announcements: DNOTES","01/17/18","6257"
"6161831","An Ethereum Podcast: Episode #11","01/18/18","8178"
"6171183","TBP179 - Innovations and Healthcare","01/21/18","7460"
"6177097","TBP180 - Witnesses, Victims and Participants","01/22/18","6909"
"6188330","Buy or Sell, What the Hell #6","01/25/18","6338"
"6189010","Crypto Until Infinity #1: Musicoin - More Power, More Money","01/25/18","6672"
"6189389","BlockChannel Episode 37: Smart Contracts Everywhere, with Ivy and Chain.com","01/25/18","6620"
"6196417","TBP181 - Disrupting the Antivirus Market","01/28/18","7191"
"6209209","An Ethereum Podcast: Episode #12","01/31/18","6762"
"6214234","Buy or Sell, What the Hell #7","02/01/18","6529"
"6216034","TBP Announcements: TrustToken","02/02/18","5806"
"6217920","Buy or Sell, What the Hell #8","02/02/18","7019"
"6218079","TBP Announcements: Synapse AI","02/02/18","6082"
"6222690","TBP182 - Facilitating Positive Change","02/04/18","6816"
"6231179","Episode #19: On-Ramping with Dee","02/06/18","5991"
"6232585","TBP Announcements: Bankera","02/07/18","6001"
"6235942","Buy or Sell, What the Hell #9","02/07/18","6258"
"6237711","TBP183 - Stampeding with the Big Blue Bull","02/08/18","6455"
"6239525","Crypto Until Infinity #2: Music and Smart Contracts","02/08/18","5886"
"6243367","Buy or Sell, What the Hell #10","02/09/18","6835"
"6247394","TBP184 - MyCrypto and the Current State of the Network","02/11/18","8707"
"6260120","Buy or Sell, What the Hell #11","02/14/18","7830"
"6271967","TBP185 - Blockchain Solutions & Boosie Badazz","02/18/18","7435"
"6289474","TBP186 - Generational Wealth and Uncle Sam's Surprise","02/22/18","6538"
"6291739","Crypto Until Infinity #3: Vegas Vibes","02/23/18","6378"
"6298029","TBP187 - Vision of a Decentralized World","02/25/18","6899"
"6304969","Buy or Sell, What the Hell #12","02/27/18","6517"
"6313515","Buy or Sell, What the Hell #13","02/28/18","5806"
"6314519","An Ethereum Podcast: Episode #13","02/28/18","6565"
"6322093","Creating a Humanist Blockchain Future #33","03/02/18","5817"
"6325902","TBP188 - Hello Crypto Kitty","03/04/18","5968"
"6326470","Episode #20: On-Ramping with Dee","03/04/18","6019"
"6339835","Buy or Sell, What the Hell #14: A Lawyer's Perspective","03/07/18","5701"
"6342634","TBP189 - The Innovative Investor","03/08/18","6158"
"6347647","Crypto Until Infinity #4: Another Side of Hip-Hop and Crypto","03/09/18","5274"
"6348410","Buy or Sell, What the Hell #15: Have a Plan, Have a Process","03/09/18","5989"
"6352438","TBP190 - Welterweight Gold II","03/11/18","5605"
"6356270","Episode #21: On-Ramping with Dee","03/12/18","5736"
"6365356","Buy or Sell, What the Hell #16: Wishful Thinking","03/14/18","5871"
"6371467","TBP Presents: Social Implementations of Blockchain Infrastructure ","03/16/18","5285"
"6373766","Buy or Sell, What the Hell #17: Confidence is Key","03/16/18","5256"
"6375792","Creating a Humanist Blockchain Future #34","03/17/18","5242"
"6376352","TBP191 - Beards and Blockchains","03/17/18","5782"
"6381236","Episode #22: On-Ramping with Dee","03/19/18","5517"
"6387219","Buy or Sell, What the Hell #18: Joint Economics Reporting","03/20/18","5620"
"6390826","An Ethereum Podcast: Episode #14","03/21/18","5820"
"6391123","TBP Announcements: Horizon Communications","03/21/18","5073"
"6400345","Crypto Until Infinity #5: Bipolar Markets","03/23/18","5069"
"6401733","TBP Announcements: Cryptyk","03/23/18","5239"
"6405602","TBP192 - New Year and a New Exchange","03/25/18","5610"
"6408789","Creating a Humanist Blockchain Future #35","03/26/18","5400"
"6416242","Buy or Sell, What the Hell #19: What's a DAICO?","03/28/18","5678"
"6421689","TBP193 - Necessary Solutions","03/29/18","5486"
"6432043","TBP194 - Edge Security","04/01/18","5424"
"6436882","Buy or Sell, What the Hell #20: Decentralize all the Exchanges","04/03/18","5593"
"6448456","Creating a Humanist Blockchain Future #36","04/05/18","4785"
"6451171","Crypto Until Infinity #6: Let's Network","04/06/18","4782"
"6453150","Buy or Sell, What the Hell #21: Working the Bear Market","04/06/18","5624"
"6456036","TBP195 - Enabling the Underserved","04/08/18","5650"
"6470992","Creating a Humanist Blockchain Future #37","04/11/18","4685"
"6472428","TBP196 - Ethereum 4 Impact","04/12/18","5656"
"6480381","Buy or Sell, What the Hell #22: Bitcoin Power Level is approaching 9000!","04/14/18","4937"
"6482715","TBP197 - Crypto and Illicit Finance Trends","04/15/18","5829"
"6495020","Buy or Sell, What the Hell #23: Easy on the Regulations?","04/18/18","5420"
"6503487","Creating a Humanist Blockchain Future #38","04/20/18","4319"
"6504157","Crypto Until Infinity #7: Thank You","04/20/18","4568"
"6504297","Buy or Sell, What the Hell #24: Price Prediction of $240,000","04/20/18","5667"
"6507770","TBP198 - Ubitquity Part IV","04/22/18","5606"
"6521361","Buy or Sell, What the Hell #25: Building a Crypto Portfolio","04/25/18","4933"
"6521996","TBP Announcements: Quarteria","04/25/18","4479"
"6523048","An Ethereum Podcast: Episode #15","04/26/18","5777"
"6532407","Just The Headers #1","04/28/18","4852"
"6534536","TBP199 - Tattoo Us On Your Body","04/29/18","5208"
"6545772","Hashing It Out #5: Zaki Manian","05/02/18","4544"
"6545855","TBP Announcements: Startup Societies Summit","05/02/18","4803"
"6554989","Crypto Until Infinity #8: Late Legislation","05/04/18","4782"
"6556388","Just The Headers #2","05/04/18","5185"
"6561076","TBP #200 - Keni Styles","05/06/18","5275"
"6569338","Hashing It Out #6: Stuart Popejoy","05/08/18","5108"
"6579343","TBP #201 - Kelcey Gosserand","05/10/18","4631"
"6582085","Just The Headers #3","05/11/18","4226"
"6582237","TBP Announcements: Arweave","05/11/18","4554"
"6586747","TBP #202 - Roger Ver","05/13/18","5581"
"6592291","Creating a Humanist Blockchain Future #39","05/14/18","4720"
"6596887","Hashing It Out #7: MIMIR Blockchain Solutions","05/15/18","4870"
"6602337","TBP #203 - Gilbert Darrell","05/17/18","5350"
"6613575","TBP #204 - Chris DeRose","05/20/18","4829"
"6620536","Crypto Until Infinity #9: The Pharcyde Of Things","05/22/18","4054"
"6620540","Hashing It Out #8: Mahnush Movahedi","05/22/18","4802"
"6622105","Just The Headers #4","05/22/18","4713"
"6630799","Creating a Humanist Blockchain Future #40","05/24/18","4562"
"6634147","Just The Headers #5","05/25/18","4710"
"6638731","TBP #205 - The Cool Kids","05/27/18","4893"
"6647792","Hashing It Out #9: Rick Dudley","05/30/18","4504"
"6651454","TBP Announcements: Ransu Salovaara","05/30/18","4175"
"6653977","TBP #206 - The Crypto Dog","05/31/18","5134"
"6659879","Crypto Until Infinity #10: Summer Madness","06/01/18","4625"
"6664032","Just The Headers #6","06/03/18","4277"
"6666083","Creating a Humanist Blockchain Future #41","06/04/18","4650"
"6675742","TBP #207 - Haseeb Qureshi","06/06/18","4434"
"6676895","TBP Announcements: Izzy Care","06/06/18","834"
"6678941","Hashing It Out #10: TrueBit - Harley Swick","06/07/18","4346"
"6683210","Crypto Until Infinity #11: Fidelity, Coinbase, and Securities on the Blockchain","06/08/18","3964"
"6683327","Just The Headers #7","06/08/18","4474"
"6687153","TBP #208 - Taylor Pearson","06/10/18","5022"
"6704667","Hashing It Out #11: NuCypher - John ""Tux"" Pacific & David Nunez","06/14/18","4284"
"6710483","Just The Headers #8","06/15/18","3727"
"6710627","TBP Announcements: UNCLOAK.io","06/16/18","4008"
"6713193","Crypto Until Infinity #12: All Eyez On Bitcoin","06/17/18","4314"
"6714844","TBP #209 - Emin Gün Sirer","06/18/18","4519"
"6721151","TBP Announcements: Contentbox/Castbox","06/19/18","3861"
"6721816","Hashing It Out #12: Full Casper Chain v2 - Casper + Sharding","06/19/18","4447"
"6725526","TBP Flashback: Episode 22","06/20/18","4028"
"6732098","TBP Announcements: IzzyCare","06/22/18","3791"
"6735189","Just The Headers #9","06/22/18","3822"
"6735752","Crypto Until Infinity #13: Blockchain Music Festivals and More Integration","06/23/18","3834"
"6736479","Hashing It Out #13: Logan Brutsche - Crypto Primitives Class","06/23/18","3944"
"6737919","TBP #210 - Felipe Sant Ana","06/24/18","4229"
"6741224","TBP Announcements: XYO Network","06/25/18","3731"
"6742313","Creating a Humanist Blockchain Future #42","06/25/18","4300"
"6745834","TBP Announcements: One Game","06/26/18","4045"
"6754653","TBP Announcements: Deedcoin","06/28/18","3678"
"6757567","Just The Headers #10","06/29/18","3714"
"6758574","TBP Announcements: Airstayz","06/29/18","3815"
"6761526","The Bitcoin Podcast #211: Jimmy Song","06/30/18","4370"
"6763924","Crypto Until Infinity #14: Blockchain Music Platforms and Scams","07/01/18","4338"
"6770743","TBP Announcements: Fr8 Network","07/03/18","3984"
"6778214","Hashing It Out #14: Thaer Khawaja - Masari","07/05/18","4288"
"6781025","Just The Headers #11","07/06/18","3827"
"6782683","Creating a Humanist Blockchain Future #43","07/06/18","4230"
