"Item Id","Title","Released","Downloads"
"4520410","TBP73 - Navigating the New Marketplace","07/17/16","11"
"4528886","TBP74 - Cryptocurrency Fellowship","07/20/16","14"
"4536953","TBP75 - Attention Economy","07/23/16","8"
"4554551","TBP76 - Skynet","07/31/16","15"
"4556023","TBP77 - Collective Governance","08/01/16","7"
"4571200","TBP78 - The Price of Privatization","08/06/16","11"
"4589710","TBP79 - Infrastructure for a Seven Billion World","08/13/16","55"
"4589821","TBP80 - A Means to an End","08/13/16","15"
"4606217","TBP81 - Redefining Trust","08/21/16","8"
"4622866","TBP82 - Unifying Blockchain Tech","08/28/16","19"
"4624827","TBP83 - Lightning Network Deep Dive","08/29/16","35"
"4640804","TBP84 - Arcade City Glorification","09/04/16","12"
"4658206","TBP85 - Crossing the Chasm","09/11/16","21"
"4662839","TBP86 - Exploring Macroeconomics","09/12/16","18"
"4676072","TBP87 - The World is YOURS","09/18/16","24"
"4677301","TBP88 - Bitcoin Bike-Shed","09/19/16","17"
"4693718","TBP89 - The IoT Frontier","09/25/16","31"
"4698707","TBP90 - Silicon Valley in a Box","09/27/16","21"
"4711534","TBP91 - Exosphere Academy II","10/02/16","17"
"4729600","TBP92 - Myceliated","10/09/16","18"
"4746824","TBP93 - Cryptographic Verification","10/15/16","23"
"4766092","TBP94 - Reputation Tokens","10/22/16","19"
"4778149","TBP95 - The JOBS Act","10/27/16","28"
"4785799","TBP96 - A Fireside Chat","10/29/16","11"
"4785809","BlockChannel Episode 1: Empowering Creativity with Technology","10/29/16","22"
"4807640","TBP97 - Hype or Hope","11/06/16","19"
"4818033","TBP98 - Ubitquity Part Duex","11/09/16","10"
"4822539","BlockChannel Episode 2: Making Bitcoin Great, with Javascript & Brave","11/11/16","13"
"4826040","TBP99 - Blockchain Supercomputer","11/12/16","14"
"4845463","TBP100 - Thai Gone Wild","11/19/16","17"
"4863014","TBP101 - World's First Supernode Infrastructure","11/27/16","20"
"4871160","TBP102 - Building Bridges Initiative","11/30/16","21"
"4875811","BlockChannel Episode 3: Zero Knowledge, the Future of Privacy","12/01/16","20"
"4883862","TBP103 - A Jack of All Trades","12/04/16","16"
"4903330","TBP104 - Currency to a Wider Public","12/11/16","13"
"4922407","TBP105 - Music Industry 2.0","12/18/16","22"
"4935270","On-Ramping with Dee: Episode #1","12/22/16","18"
"4940811","TBP106 - A Very Bitcoin Christmas","12/25/16","18"
"4953930","TBP107 - Like Father, Like Son","12/31/16","23"
"4957490","BlockChannel Episode 4: Predicting the Future, with Augur","01/02/17","20"
"4957889","On-Ramping with Dee: Episode #2","01/03/17","20"
"4962049","TBP108 - Ether Camp","01/04/17","16"
"4971658","Episode #3: On-Ramping with Dee","01/07/17","10"
"4972243","TBP109 - The Human Influence","01/08/17","11"
"4983384","BlockChannel Episode 5: Taking One for the Team","01/11/17","4"
"4991462","TBP110 - The Technological Revolution","01/15/17","11"
"5013790","TBP111 - Disrupting Global Commerce","01/22/17","13"
"5023155","Episode #4: On-Ramping with Dee","01/25/17","13"
"5026134","BlockChannel Episode 6: Gnosis, and the Power of the Crowd","01/26/17","10"
"5033333","TBP112 - The Broader Economy II","01/28/17","96"
"5046883","BlockChannel Episode 7: Meet Your Maker, Ethereum","02/02/17","23"
"5048677","BlockChannel Episode 8: Hit or Stay, a Bet on 21.co","02/02/17","12"
"5053952","Episode #5: On-Ramping with Dee","02/03/17","15"
"5056003","TBP113 - Innovators' Lab","02/05/17","20"
"5064970","BlockChannel Episode 9: Getting Gamers on Ethereum with FirstBlood","02/08/17","11"
"5076255","TBP114 - Life After Trezor","02/12/17","27"
"5094224","BlockChannel Episode 10: A Bitcoin Venture Outside the Great Wall","02/17/17","25"
"5096961","TBP115 - This Week in Ethereum","02/18/17","36"
"5099292","BlockChannel Episode 11: Bridging Ethereum and Media with Jaak.io","02/20/17","18"
"5101064","Episode #6: On-Ramping with Dee","02/20/17","27"
"5106311","BlockChannel Episode 12: In Ethereum, WeTrust","02/22/17","24"
"5118383","TBP116 - Building the Iron Man Suit","02/26/17","27"
"5140262","TBP117 - Venturing Into the Web3","03/05/17","36"
"5146104","BlockChannel Episode 13: Decentralized Web Browsing, with Blockstack","03/07/17","31"
"5157576","Episode #7: On-Ramping with Dee","03/10/17","18"
"5160637","TBP118 - Bitcoin or How I Learned to Stop Worrying and Love Crypto","03/12/17","34"
"5181364","BlockChannel Episode 14: Ethereum Foundation Researcher, Absurdist, Troll - Vlad Zamfir","03/18/17","35"
"5183669","TBP119 - Shorting the Bull Rally II","03/20/17","33"
"5189867","BlockChannel Episode 15: A Hedge on Ethereum, with Numerai","03/21/17","43"
"5203043","TBP120 - The Token Protocol","03/25/17","59"
"5227923","TBP121 - Liberty Life Trails","04/02/17","35"
"5231182","BlockChannel Episode 16: Partly Cloudy, with a Chance of Ethereum","04/03/17","28"
"5243000","TBP122 - Ubitquity Part III","04/06/17","40"
"5250130","TBP123 - AsicBoost Catch 22","04/09/17","34"
"5261470","BlockChannel Episode 17: Putting the Fun in Coin, with CoinFund","04/12/17","39"
"5264865","BlockChannel Episode 18: Where You At? What’s Your Status.im?","04/14/17","43"
"5269481","TBP124 - Affording the High Risk","04/16/17","42"
"5284398","BlockChannel Episode 19: Virtual Land in the Clouds, with Urbit","04/20/17","36"
"5286932","Episode #8: On-Ramping with Dee","04/21/17","45"
"5289547","TBP125 - False Narratives and Short Memories","04/22/17","57"
"5306585","BlockChannel Episode 20: Building Across the Globe, with ConsenSys","04/28/17","46"
"5314205","TBP126 - Litecoin's SegWit Activation","05/01/17","186"
"5329776","Episode #9: On-Ramping with Dee","05/05/17","80"
"5333084","TBP127 - Marketing Discipline","05/07/17","102"
"5353747","TBP128 - Family","05/14/17","125"
"5374679","TBP129 - The Inherent Risks","05/21/17","131"
"5378816","BlockChannel Episode 21: Building Unstoppable Organizations, with Aragon","05/22/17","135"
"5394062","Announcements with Dr. Petty: Mona.co","05/27/17","110"
"5394774","BlockChannel Episode 22: Tackling the Real Estate Dinosaur, with REX","05/27/17","128"
"5395502","TBP130 - Consensus Recap and Sphre","05/28/17","123"
"5395955","Episode #10: On-Ramping with Dee","05/28/17","130"
"5398471","Announcements with Dr. Petty: Patientory","05/29/17","132"
"5415496","TBP131 - Ending Corporate Dominance","06/03/17","194"
"5436601","TBP132 - Dark Side of the Prism","06/11/17","247"
"5444655","The Ether Review #67 ?"" Celebrating Erik Voorhees Week with Erik Voorhees!","06/13/17","211"
"5454536","TBP133 - ICO Woes with MyEtherWallet","06/16/17","263"
"5457149","TBP134 - More Marketing Discipline","06/17/17","188"
"5463361","BlockChannel Episode 23: Unmasking the Future, with Metamask","06/20/17","181"
"5465819","NABP #1: Sandra Malalah","06/20/17","198"
"5469481","BlockChannel Episode 24: Bringing Crypto to the World, with Prince EA","06/21/17","201"
"5471604","Announcements with Dr. Petty: Impak Finance","06/22/17","216"
"5477554","TBP135 - Yanking Our Blockchain","06/24/17","266"
"5486609","Ether Review Legal Discussion #2 The Legality of Raising Money Using Tokens","06/27/17","242"
"5498065","NABP #2: Crypto Maak","07/01/17","244"
"5499526","TBP136 - A New Type of Ownership","07/02/17","250"
"5506400","Episode #11: On-Ramping with Dee","07/04/17","232"
"5512266","NABP #3: Adam Meister","07/06/17","291"
"5519987","TBP137 - Countdown to SegWit","07/09/17","289"
"5528511","NABP #4: Benjamin Perrin","07/11/17","291"
"5530737","The Ether Review #68 ?"" Numerai, The Last Hedge Fund","07/12/17","309"
"5536772","NABP #5: Ryan X Charles","07/13/17","289"
"5543350","TBP138 - The 21st Century 49ers","07/16/17","340"
"5543364","TBP139 - Surviving the BIP 148 UASF","07/16/17","314"
"5543694","BlockChannel Episode 25: Building Digital Communities, with District0x","07/16/17","315"
"5553215","NABP #6: John Crothers","07/19/17","326"
"5554659","Ether Review #69 ?"" IOTA & the Post-Blockchain Era","07/19/17","978"
"5564944","TBP140 - 5G vs 4G and the Future of Mobile Networks","07/23/17","377"
"5572429","Ether Review Legal #3 ?"" The Simple Agreement for Future Tokens","07/25/17","405"
"5572483","BlockChannel Episode 26: Off the Grid, with Grid+","07/25/17","332"
"5585803","TBP141 - The CMO Primer For the Blockchain World","07/27/17","375"
"5590138","TBP142 - The Need For More Information","07/29/17","362"
"5597152","NABP #7: Marcello","08/01/17","395"
"5608863","TBP143 - Damned If You Do, Bored If You Don't","08/04/17","382"
"5609951","Ether Review Legal #4 ?"" MME, the Beating Heart of Crypto Valley","08/04/17","395"
"5613396","TBP144 - Tomorrow's Electricity Today","08/06/17","408"
"5613437","Episode #12: On-Ramping with Dee","08/06/17","380"
"5618486","NABP #8: Vortex","08/07/17","373"
"5623629","TBP145 - Hopes and Fears for Filecoin","08/09/17","428"
"5636616","TBP146 - The Rise and Rise of Charlie Shrem","08/13/17","427"
"5646869","Ether Review #71 ?"" David Bailey on Po.et & the MtGox/BTC-e Connection","08/16/17","421"
"5649897","TBP147 - History of Security","08/16/17","469"
"5651990","BlockChannel Episode 27: Po.et and We Didn't Even Know It","08/17/17","429"
"5652019","BlockChannel Episode 28: Securing the Metaverse, with Decentraland","08/17/17","448"
"5659530","TBP148 - Controversial Persona","08/20/17","455"
"5665639","Buy or Sell, What the Hell #1","08/22/17","603"
"5666075","NABP #9: JP Richardson","08/22/17","442"
"5678692","TBP149 - The Rivetz Security Project","08/27/17","453"
"5680986","Episode #13: On-Ramping with Dee","08/28/17","476"
"5681038","Ether Review Legal #5 ?"" BernsWeiss Stops the IRS in its Tracks","08/28/17","488"
"5697739","NABP #10: Benjamin Semchee","09/01/17","497"
"5698122","BlockChannel Episode 29: Making Sense of Cent.co","09/01/17","460"
"5703997","TBP150 - EGO with ETH","09/04/17","494"
"5705175","NABP #11: Ozzy The BS Filter","09/04/17","522"
"5705638","Buy or Sell, What the Hell #2","09/04/17","584"
"5717037","TBP151 - Crypto Boom Boom Room","09/07/17","522"
"5719873","An Ethereum Podcast: Episode #1","09/08/17","907"
"5724517","TBP152 - Pally on the Block","09/10/17","499"
"5730740","Episode #14: On-Ramping with Dee","09/12/17","511"
"5743163","Ether Review Legal #6 ?"" Playing in a Sandbox","09/15/17","553"
"5747081","TBP153 - Bitcoin Sell Out","09/17/17","580"
"5750476","Episode #15: On-Ramping with Dee","09/18/17","524"
"5754437","An Ethereum Podcast: Episode #2","09/19/17","692"
"5765865","TBP154 - Bitcoin For The Bottom Billion Pt. 2","09/22/17","617"
"5770348","TBP155 - Crypto Swan Song","09/24/17","613"
"5773247","Episode #16: On-Ramping with Dee","09/25/17","580"
"5781198","An Ethereum Podcast: Episode #3","09/27/17","707"
"5783688","BlockChannel Episode 30: To Bee or Not to Bee","09/27/17","595"
"5785166","TBP156 - Combined Forces for Better Results","09/28/17","664"
"5794890","TBP157 - Modern Day Gold Rush Pt. II","10/01/17","695"
"5796795","Buy or Sell, What the Hell #3","10/02/17","727"
"5802706","Episode #17: On-Ramping with Dee","10/03/17","650"
"5805959","An Ethereum Podcast: Episode #4","10/04/17","887"
"5809051","The Ether Review #73 ?"" Kik, Establishing a Micro-economy","10/05/17","710"
"5809469","TBP158 - The Credit Protocol","10/05/17","756"
"5815951","TBP Announcements: DOVU","10/06/17","696"
"5819273","TBP159 - Diary of a Made Man","10/08/17","936"
"5839245","BlockChannel Episode 31: Settling the Score, with CoinScore","10/14/17","816"
"5841884","TBP160 - Bitcoin Beats","10/15/17","866"
"5846337","BlockChannel Episode 32: Greasing the Blockchain, with Spankchain","10/16/17","857"
"5847458","TBP Announcements: Simply Vital Health","10/17/17","855"
"5860545","An Ethereum Podcast: Episode #5","10/20/17","1163"
"5863424","TBP Announcements: STACK","10/22/17","991"
"5863728","TBP161 - A Foundation for the Data Economy","10/22/17","1106"
"5875770","BTCPODcast.mp3","10/25/17","23"
"5879685","TBP162 - Sweet Talk","10/26/17","1511"
"5882246","BlockChannel Episode 33: Incentivizing Creators Online, with Props","10/27/17","1253"
"5884762","Buy or Sell, What the Hell #4","10/27/17","2104"
"5887018","TBP163 - Savings and Savior","10/29/17","1685"
"5892136","TBP164 - The Benefits of Familiarity","10/30/17","3140"
"5905831","Devcon3: Recap Part 1","11/03/17","5202"
"5911857","TBP165 - Praise for Cryptoassets","11/05/17","4778"
"5912047","Devcon3: Recap Part 2","11/05/17","5939"
"5937328","TBP166 - ATMs and ICOs","11/12/17","5999"
"5946546","TBP Announcements: Globitex","11/15/17","4532"
"5951570","TBP Announcements: Quantstamp","11/16/17","4439"
"5959454","TBP167 - The Broader Economy III","11/19/17","6935"
"5960478","TBP Announcements: Simple Token","11/19/17","4656"
"5975216","BlockChannel Episode 34: Developers Developers Developers, with Zastrin.com","11/23/17","4814"
"5979089","TBP168 - Passion, Pain & Unicorn Slayin'","11/26/17","6000"
"5981348","TBP Announcements: Coinfirm","11/27/17","4766"
"5981365","TBP169 - Monetary Revolution","11/27/17","6103"
"5995330","TBP Announcements: Crowd Machine","11/30/17","4072"
"5995449","An Ethereum Podcast: Episode #6","11/30/17","6665"
"6004544","TBP170 - A New Kind of Legal","12/03/17","6404"
"6013251","An Ethereum Podcast: Episode #7","12/05/17","6984"
"6024806","TBP Announcements: CoinFi","12/08/17","4941"
"6027324","Buy or Sell, What the Hell #5","12/09/17","6272"
"6027507","TBP Announcements: LoyalCoin","12/09/17","4904"
"6027661","TBP171 - The Future of Giving","12/09/17","5005"
"6028803","An Ethereum Podcast: Episode #8","12/10/17","5743"
"6032265","Monero Monitor: Mimblewimble with Andrew Poelstra","12/11/17","8418"
"6054550","TBP172 - Life After Silicon Valley","12/17/17","6645"
"6059788","BlockChannel Episode 35: Deciphering What’s New, with NuCypher","12/19/17","5135"
"6064694","An Ethereum Podcast: Episode #9","12/19/17","6298"
"6078732","TBP173 - Surprising Insights","12/21/17","6172"
"6078802","NABP #12: Jimmy Song","12/21/17","6252"
"6081478","TBP Announcements: Bluezelle","12/22/17","4725"
"6085361","TBP174 - Determining the Reliability of Sources","12/23/17","6151"
"6089948","An Ethereum Podcast: Episode #10","12/26/17","6669"
"6093447","NABP #13: Peter Saddington","12/27/17","6427"
"6102101","TBP175 - Superconferencing","12/31/17","6558"
"6110540","TBP Announcements: ZeroSum Markets","01/03/18","5586"
"6123435","TBP176 - Even More Marketing Discipline","01/07/18","5703"
"6126866","TBP Announcements: DubToken","01/08/18","5471"
"6134716","TBP177 - Internet of A New Generation","01/10/18","6116"
"6136047","NABP #14: Chris Rice","01/10/18","5840"
"6146866","NABP #15: Lauren Slade","01/14/18","5082"
"6146881","TBP178 - Paving the Road to Self-Sovereign Identity","01/14/18","5713"
"6149531","Episode #18: On-Ramping with Dee","01/15/18","4629"
"6157407","BlockChannel Episode 36: Coinbase, Women, and Empowerment, with Kristen Stone","01/16/18","4913"
"6158383","TBP Announcements: DNOTES","01/17/18","4706"
"6161831","An Ethereum Podcast: Episode #11","01/18/18","6345"
"6171183","TBP179 - Innovations and Healthcare","01/21/18","5600"
"6177097","TBP180 - Witnesses, Victims and Participants","01/22/18","4947"
"6188330","Buy or Sell, What the Hell #6","01/25/18","4282"
"6189010","Crypto Until Infinity #1: Musicoin - More Power, More Money","01/25/18","4379"
"6189389","BlockChannel Episode 37: Smart Contracts Everywhere, with Ivy and Chain.com","01/25/18","4491"
"6196417","TBP181 - Disrupting the Antivirus Market","01/28/18","4362"
